8,man in the button up shirt is sitting at a table .
3,is a man sitting in a restaurant at night .
2,boy and three girls in blue school uniforms walk down a dirt-covered road .
6,group of children in blue uniforms walk to class .
6,children in uniforms stand in front of palm trees .
0,teens in school uniforms walk down a tropical road .
6,of school children in blue school uniforms .
2,girl and two boys dressed up for halloween .
5,girl wearing a costume leans over as other children look on .
0,young girl with her face painted stands next to some other children .
9,are dressed in costume and playing a game .
4,child with a flower painted on her head , is wearing a red glittery outfit with a shawl and gloves , while her companion with a hat looks on .
1,two ladies are riding bicycles near the beach .
8,women in summer wear ride beach cruiser tricycles on the concrete near the beach .
5,women on low riding three-wheeled vehicles with baskets .
0,women ride their three wheelers .
0,women riding tricycles .
7,large white dog growling at a large black dog .
7,white and black dog wrestle together .
7,white dog bites at a black dog .
7,white dog snarls at a black dog in front of a set of steps .
7,black dog and the white dog seem to be getting ready to fight .
8,guitarist plays while people play with hula-hoops in the background .
4,guitarist sits playing before microphones , while a man and a boy dance and a woman stands by .
3,man in a white hat plays guitar on a stage .
5,man plays guitar on a stage while another woman smiles
0,people performing music outdoors .
0,girl climbing a rope wall .
3,girl in a harness on a rope climbing wall .
4,girl is climbing up a rope ladder with a harness .
1,person is climbing and has nearly reached the sign at the top
0,young girl suspended by rope next to a mesh .
3,girl in a white shirt jumps on a trampoline .
5,young girl bouncing on a trampoline .
5,young girl jumping on an enclosed trampoline
2,girl in blue jeans and white shirt is balancing on one leg .
1,cannot see the face of the girl with the white T-shirt and blue jeans .
4,boy on a playground swing strikes a medatative pose .
4,boy on a swing wearing a green shirt is making hand gestures .
4,young boy makes a meditational pose on a swing .
2,in green shirt sitting in swing with eyes closed and making gesture with hands .
0,posing for camera
0,little boy presses his face a window .
1,little boy puts his face up to the uniquely-shaped window .
2,little boy stands up next to a window and cries .
3,young boy in a blue shirt presses against the glass for a better look at desserts .
0,boy peering into a glass display case .
7,black dog is swimming in green water with something in its mouth .
7,black dog playing in a river .
4,black dog wearing a red collar is dragging a rope though a river .
4,black dog with a red collar retrieving a stick from deep water .
8,black dog emerges from the water having collected an object in his teeth .
1,kayaker goes through the waves holding his paddle .
8,man paddles down the rapids in a kayak .
0,man with a red helmet kayaking .
0,person maneuvers rapids while riding a watercraft .
0,kayaking through rough waters .
0,kayaker is battling waves in a purple boat while wearing rain gear .
0,man is paddling in whitewater rapids .
0,man kayaks in rough water .
8,in a kayak swimming in rough waters .
0,kayaking in white water .
4,group of people pull a jeep stuck on a rock .
0,man in an orange vest leans over a pickup truck .
3,man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area .
3,person in a safety vest pushing a truck .
1,white truck is stuck on the large rocks .
3,in helmets and orange vests pulling a jeep out of a ditch
6,in orange safety vests pulling vehicle out of a ditch .
3,in orange vests try to free a vehicle stuck beside a road .
3,man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch .
3,men in orange vests are pulling a jeep out of a ravine while another man sits inside .
7,brown dog runs through the grass holding something in its mouth .
7,brown dog runs with a toy in its mouth .
3,small dog runs in a field , with a toy in its mouth .
7,brown dog running on grass with something in its mouth .
7,dog is running with food in his mouth .
9,two girls are playing on a yellow and red jungle gym .
0,girls play at a park .
8,little girls , both dressed in pink , play on the jungle gym .
9,little girls in pink are in a playground .
5,young girls wearing pink playing on a playground
0,Baseball batter raising his arm .
0,baseball player from New York waiting to bat during a game .
3,baseball player in a Yankees uniform is holding a bat in one hand
0,New York Yankee holds up a bat .
0,York Yankee warming up .
9,girls in pink are playing on yellow playground bars .
5,girls on a jungle gym .
2,little girls in pink outfits play on a yellow and red playground .
5,young girls on a playground .
5,young girls wearing pink outfits playing on yellow monkey bars .
7,black dog is jumping up , biting a man 's padded arm .
5,dog leaps on a man .
7,man training a dog to attack his padded left arm .
5,man walks while a black dog is trying to bite something on the man 's arm .
1,man is wearing safety gear while he is training the black dog .
3,boy in a pool squirts a bright green water gun .
3,child plays with a water gun in a pool .
0,child wearing yellow goggles uses a squirt gun .
8,little boy is squirting a yellow water pistol in the swimming pool .
3,young boy in a pool playing with a green water gun
1,big tan dog lays on the ground looking to the side .
8,large dog sits in the grass .
1,large tan dog sits on the edge of the woods .
7,dog laying on gravel with grass and trees in background .
7,large brown dog is sitting on the path next to a tree .
8,man and his dog in the mountains .
5,man and his dog on the top of a mountain .
4,man holding a camera is sitting on a mountain with a black dog .
7,man poses with his black dog at the top of a mountain .
7,man with a dog .
9,brownish dogs are fighting .
9,dogs are fighting on brick pavement .
0,dogs playing with each other
1,light golden colored dogs playfully wrestle together on the brick area .
5,pale brown dogs tussling on paved ground .
8,black dog is running in the water .
1,black dog running into the water .
7,black dog running through water .
1,black dog runs through the water .
7,black dog splashes through water .
7,little black dog is running beside a large brown and white dog with a large rope in its mouth .
7,small black dog is running alongside a bigger tri-colored dog that is carrying a rope toy in its mouth .
7,small dog and a large dog with a rope in its mouth .
0,dogs running down a dirt road .
7,large dog is holding a rope in its mouth and the little dog is walking beside it .
4,downhill skier with a backpack , on a background of mountains and wispy clouds .
0,man in orange is skiing down a snow-covered hill .
3,skier in a red jacket and yellow backpack skis down a snow slope .
1,skier going down the snowy hill .
0,with two ski poles skiing down a snowy hill .
6,group of people in a boat , white water rafting .
6,group of seven people are rafting in the rapids in a green boat .
5,boat on river .
3,people are riding a green raft in a white water river .
9,rafters are paddling and riding the rapids in a green raft .
5,girl squats on a rock while another stands by her .
3,woman in an orange coat and jeans is squatting on a rock wall while a blonde woman in a red jacket stands next to her on the wall checking her electronic device
3,woman in a red jacket standing on a rock next to a woman crouching on a rock .
4,people are walking through a park with a lot of trees .
4,women are on a rock wall while others walk along a path .
5,man cutting up some food on a yellow board .
6,man is cutting up food to put in bowls of food at a food court .
3,man is preparing breaded shimp with diners visible at a counter behind him , at a food court in a shopping mall .
3,young man in a black and red t-shirt preparing food on a yellow cutting board .
8,young man preparing food with diners in the background
6,group of skiers going up a mountain
0,cross-country skiers climb uphill .
8,people climbing a hill in the snow .
0,skiers walking up a snow covered hill .
0,skiers climbing snow drapped mountain .
2,kayaker wearing a blue wetsuit and black helmet paddles his yellow kayak in murky rolling rapids .
0,man kayaking through rapids .
4,man wearing a life jacket and helmet is water rafting down a river .
3,person in a blue shirt , helmet and life jacket paddles a yellow kayak .
0,person white-water rafting in turbulent water .
3,boy stands on a rock in a creek , holding a stick .
2,man is standing by rocks and water and is holding a stick .
1,man who is wearing only shorts and shoes is standing on rocks with the water below him .
3,young man in shorts is looking into a stream next to a rock wall .
0,man is standing by a creek in blue flannel shorts .
5,boy on a green plastic swing .
5,little boy sitting on a green swing .
5,smiling boy plays on a green plastic swing-toy .
5,swinging on a swing set .
5,boy riding on green swing in a playground .
0,child smiling in a park
0,little boy wearing a blue shirt is playing around large tires .
3,small child in a blue shirt is standing in front of a group of tires .
0,young boy wearing Mickey Mouse clothes in a jungle gym .
0,little boy is playing by tires .
8,blonde woman in blue shorts walks on the beach carrying her shoes .
8,woman in blue shorts is carrying her shoes whilst walking on the beach next to the ocean .
0,woman with blue shorts walks along beach carrying shoes in one hand .
5,carrying her shoes on a beach .
8,in blue shorts walking barefoot on the beach
4,lone person wearing a quilt walking along the sidewalk of a street
0,person in a kilt walks along an overpass .
0,person walks near a fence .
4,woman wearing a backpack walks on the sidewalk while a car drives by .
4,woman wearing a brown skirt is walking over a bridge .
4,boy and a toddler boy stand by a water fountain .
8,two boys in bright blue jeans stand at the water fountain .
3,boys sand next to a drinking fountain in a park .
0,children stand near a water fountain .
0,little boys at a water fountain .
5,bare backed climber is attached to the rock face on a pink safety rope .
3,lone rock climber in a harness climbing a huge rock wall .
0,man is rock crawling up a rock wall
0,man wearing no shirt climbs a steep cliff .
5,with no shirt on climbing rocks
6,closeup of a bicycle rider 's leg .
5,man in shorts on a black bicycle .
0,man wearing white socks is pedaling a bicycle .
5,man wears white socks with beat up brown shoes on a black bicycle .
5,of man 's legs on a bicycle peddal .
7,brown and white dog is running through woodland .
7,large brown , white , and grey dog is running through a forest covered in leaves .
8,tan long-haired dog is running in the forest
1,and white dog running through fall leaves on the ground .
1,brown dog bounds through the leaves and the underbrush .
2,boy skateboards and does a jump over another skateboard .
4,skateboarder attempts to do a trick over a homemade ramp .
6,skateboarder in gray clothes jumps over a boot in front of an apartment .
6,skateboarder is jumping over an obstacle in front of a white house .
0,skateboarder jumps another skateboard .
3,barefoot boy in shorts and a t-shirt jumps in muddy grass .
8,child plays in the mud .
1,muddy child jumps into more mud on the ground .
5,wet boy jumping around on dirty wet grass
0,boy covered in grass jumping near a wooden fence .
4,girl wearing a green jacket is standing at a stop light .
3,longhaired woman in a green coat is standing and pushing a cross-walk signal button .
8,woman in a green jacket is pushing the button to cross the street .
3,woman in a green jacket is waiting to cross the street at a light .
8,woman in a green jacket presses the Do Not Walk button so she can cross the road .
1,creek winds through the woods .
0,narrow stream runs between leaf-covered hills .
0,river is winding through a wooded area that is heavily leaf covered .
1,small brook meanders through the autumn woods .
2,is a small creek surrounded by autumn leaves that have fallen and bare trees .
3,man in a scuba suit holds a box .
0,man scuba diving underwater .
4,yellow gloved diver with a snorkel and mask swims underwater carrying a box with a handle .
0,diver submerged in water .
0,scuba diver is underwater .
3,person in a scuba suit holds a very small lobster .
0,scuba diver holds up a small lobster underwater .
0,scuba diver underwater holding a small lobster
8,diver under the water holding small crustacean in his hands .
0,scuba diver shows off something he found underwater .
0,little girl in pajamas runs down a hall with hardwood floors .
0,little girl is running down a hardwood floored hallway .
0,little girl running down a brighly lit hallway .
0,toddler is running down a hallway .
0,young girl runs down a hallway with wooden floors .
0,elderly women , two with canes , walk through a parking lot .
0,elderly women walking from behind .
0,elderly women walking together .
1,elderly women wearing coats and carrying purses are walking with their back to the camera .
2,old ladies walking and carrying purses
1,couple enjoys a quiet moment near the river .
1,few people sit out on rocks overlooking the water below .
9,people are sitting on a rock overlooking the river .
4,people sit on top of a cliff overlooking a river .
0,people sit upon large rocks next to a river .
8,few different colored dogs jumping around in the grass behind a house
1,Irish setter with the safety vest is running ahead of the Rottwieler and the Dalmation .
9,dogs are running and playing together by the side of a house .
5,dogs running on a lawn .
0,large dogs running quickly next to a house .
4,man and a dog sit on a bench near a body of water .
7,man and his dog watch the sunset from a bench .
4,man holding a dog sitting on a bench overlooking a lake .
7,man holds his dog near a pond .
5,man sits on a bench holding his dog and looking at the water .
7,dog is trotting through a shallow stream
7,light colored dog is walking through a stream .
4,male weimaraner with a clipped tail is walking through a river .
7,tan dog walking along in a stream
7,brown dog is walking through a river surrounded by bushes .
5,child on a red slide .
5,little boy sits on a slide on the playground .
0,little boy slides down a bright red corkscrew slide .
0,little boy slides down a red slide .
4,young boy wearing a blue outfit sliding down a red slide .
4,man putting a little boy wearing orange into a child swing .
0,young child being placed into a child swing by another adult
6,man taking child out of swing set .
4,holding up a child over a swing
1,adult is helping the child into the swing .
4,dark haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole , stand at the foot of the surf .
1,man and woman fishing at the beach .
3,man and a woman are standing on a shore while the man fishes in the choppy water .
8,man is fishing in the ocean with a large woman walking to the left .
8,and woman fishing in the ocean .
6,group of females in white suits are in a petting zoo with two goats .
6,group of people in white stand with white goats .
9,dressed in all white are looking at some shaved lambs .
0,people have some animals with them .
8,light-colored female goats in an indoor arena with handlers dressed in white .
8,couple dressed in hoodies kissing on the beach .
4,man and a woman share a kiss on the beach .
4,man with a brown hooded jacket is kissing a girl with sunglasses .
5,is a couple kissing on the beach .
1,people kiss on the beach .
4,girl and a boy hugging on a bridge
3,little girl has her arms around a little boy standing on a wooden bridge in the woods .
3,little girl hugs her brother on a footbridge in a forest .
5,children hugging on a bridge .
9,little children are on a wooden bridge in the woods .
4,boy tries to put a screen on a window .
0,child wearing shorts is moving a window screen .
0,shirtless child in blue shorts holding up a window screen that has fallen out .
0,boy in blue shorts holding a window screen
0,boy wearing denim shorts holding a window screen .
7,black and white dog runs around a farm animal inside a fenced yard .
4,black sheep dog is chasing a grey sheep around a pen .
3,border collie rallies a lamb in a fenced in area .
7,dog chases a sheep in an enclosure .
1,dog is chasing the goat around the yard .
0,child swims with a woman .
4,small child gets into a pool with help from a woman .
1,young boy jumps into the water as a woman holds his arms .
3,young curly brown headed boy is jumping into the arms of a woman in a pool .
8,little boy is in the swimming pool with an adult woman .
0,man dressed in camouflage riding a motorbike
5,man is going between two red flag markers on a dirt bike .
0,man is riding a dirt bike over some rocks .
0,man wearing camouflage steers a motorcycle across some stones .
4,man waeribng a helmet is riding a dirt bike over rocks .
3,man in red shorts is walking along rocks by a river carrying a stick .
5,man in red shorts standing on rocks by a stream
5,man is walking on rocks with water flowing around them .
5,shirtless man standing on the edge of a stream .
0,hiker nears a creek .
0,girl wearing a pink hoodie looks through her camera .
0,woman in pink taking a picture .
1,woman takes a picture during the day .
3,young woman in a pink hoodie takes a picture .
0,with red curly hair taking pictures outside .
4,child is doing a back flip whilst jumping on a trampoline .
3,girl is doing a trick on a blue trampoline and is in the air .
0,upside-down child above a trampoline .
8,person is upside down in the air above a trampoline outside .
5,is flipping on a blue trampoline .
8,brown and white dog is standing in the river by the bank .
2,brown and white spotted dog in a green collar is in the water and looking at something .
7,dog with brown spots , standing at the shore of a lake .
7,and white dog wades in water .
8,dog stands in the water next to the grass .
0,boy points .
0,boy points at something while a man looks .
1,boy smiles at points at something ; a man looks to the side .
8,little boy smiles and points while a man looks in the direction of the child 's gaze .
8,man in the blue shirt is looking in the direction to which the little boy is pointing .
7,dog trying to catch a ball .
7,dog with fangs revealed is about to bite a ball with paw prints on it .
7,intense looking dog is about to grab a ball in mid bounce .
7,dog trying to bite a white ball with yellow , green and blue puppy toes
7,brown dog is about to bite a paw printed ball .
9,group of girls are posing together with males nearby .
6,group of partying girls gather for a picture .
6,group of smiling young women posing together .
0,smiling young ladies at a party .
1,women holding drinks are smiling into the camera .
7,black dog plays with another animal .
8,dogs wrestle in the grass .
8,dogs wrestle in the ground .
9,puppies are wrestling on green grass .
0,puppies wrestle with each other
7,black dog runs on green grass with its mouth open .
1,dog runs across the grass .
1,gray dog runs along the green grass .
7,lean dog runs through green grass .
1,dog runs across the green lush grass .
2,man in a white shirt and sunglasses gazes into the horizon .
2,older man wearing sunglasses and a white t-shirt
2,old man with sunglasses and a watch around kids
0,man in sunglasses
2,, older man with sunglasses and white shirt , blurry crowd around him .
0,brunette woman in a blue shirt too small for her standing behind casually-dressed people .
3,woman in a blue shirt in a crowd .
3,woman in a blue shirt standing in a crowd of people .
3,woman in a blue striped shirt with her hands on her hips in a crowd of people .
6,woman wearing a shirt that has risen up from the waist of her jeans .
0,girl in pink twirls a ribbon .
0,little girl plays with a ribbon .
6,girl stands in front of brick wall on cement block .
3,girl is wearing a white shirt with pink skirt , and she is standing in front of a house .
3,small girl in pigtails is wearing red socks , a red skirt and a white top .
8,girl jumping in the grass .
8,girl jumps in the grass .
5,young blonde girl with a pink shirt on jumps high into the air while kicking her foot out and sticking her tongue out .
8,blond girl is jumping up in the air .
8,girl in a pink shirt jumps high over the grass .
7,brown , black , and tan dog run in the ocean .
1,dogs run into the water .
0,dogs running through water .
0,dogs run through surf , near rocky outcrop .
1,dogs run through the water near the rocks and make splashes .
9,children are playing with a kite out in wide open countryside .
0,children running in a field .
3,children running in a field with a kite there is a fence in the background and mountains
0,young girls fly a kite .
3,young girls run across a field as they fly a kite in the cloud-covered sky .
4,man maneuvers a motorcycle through a rocky stream .
0,motorcycle rider navigating his bike over a stone obstacle .
0,young man is in a stream with his dirt bike .
0,biker in shallow stream with current performing a wheelie
1,man is dirt bike riding is the stream and climbing the rocks on the bank of the water .
5,homeless man sitting on a sofa under an overpass .
5,man is sitting on a couch under an expressway ledge .
5,man sits on a couch outside under an overpass .
4,sitting on a couch next to a bridge .
5,man sits on a sofa under the bridge and litter is all around him .
5,dog with mud stuck on his underside is running on grass .
4,golden retriever has on a collar and a harness and has a muddy lower body .
1,muddy dog prances through the grass .
7,muddy golden dog running in grass
1,white dog that is muddy walks across the green grass .
1,and girl running along the beach .
8,children run in the sand , along the shore .
1,children run towards the lagoon .
1,little kids are running through the sand to get to the ocean .
0,young children running along a sandy beach .
4,dog is running with a yellow tennis ball and wearing a red harness .
7,small black and white dog running through the grass with a tennis ball in his mouth
7,black and white dog wearing a red harness is running around with a ball in its mouth .
7,dog with red harness fetching a ball .
8,dog wearing the red collar is running across the grass with a ball in its mouth .
6,black dog is running through the shallow edge of a large body of water .
1,black dog is running through the water .
1,black dog jumps high out of the water .
1,black and tan dobbermen running through the ocean .
1,dog runs through the water .
1,dog is jumping into the water .
1,dog jumps into the water .
7,little dog with a red head is jumping into the water .
8,small dog leaps in the water .
7,dog jumping into water .
7,grey colored dog walks in wet sand at a beach .
8,grey dog plays in the sand at the ocean .
1,brown dog running towards something at the beach .
1,brown dog is standing on the sandy beach .
1,large grey colored dog is jumping on the beach .
1,man dressed as Jack Sparrow from Pirates of the Caribbean
8,man wearing a doo-rag with long hair stares right in the camera .
2,person with drawn moustache and beard wearing a scarf and beads in his hair .
0,young man with brown eyes is dressed up like Jack Sparrow .
4,long haired man is dressed up as a pirate with a red bandanna .
3,man in a blue shirt and jeans stands behind a sign that says " Mark ' Mom ' Finley " .
4,man wearing a tank top holding up a sign that introduces Mark Finley .
2,person wearing blue jeans and a blue tank top stands and waits .
6,young man stands at the foot of a two-wheeled cart .
0,in a blue tank top showing his invention .
0,little boy plays with a water toy while others watch .
1,little boy splashes into the small pool at the end of a yellow slip n 'slide .
0,young boy slides down a yellow water slide .
8,young boy sliding on the grass in an innertube
0,young boy splashes in a yellow wading poll while mom watches
0,man in a yellow jacket with many colorful wristbands is smiling .
0,man in a yellow shirt wearing multi-colored plastic jewelry .
2,man is wearing a rainbow colored necklace and smiling .
0,man poses for photo .
2,man wearing a colorful outfit is holding something in both hands and smiling for the camera .
0,crowded street in Europe .
2,group of adults and children , with one man pointing at something off-camera .
2,man holding a little girl hand bends over and points something to her .
2,young girl and an older gentleman hold hands as he points to something off frame .
4,with small children on a brick ground , one man points to something for a child to see .
5,hikers rest on a snow-covered mountain .
2,men and a backpack .
5,men pause on a rock while hiking in barren terrain .
0,men resting uptop a snowy mountain .
5,people sitting on rocks and a pack at their feet .
6,boxy building , A group of trees , a church at sunset .
6,crowd of people are gathered with a sky scene in the background .
6,crowd of people at an outdoor event
6,very large group of people stand outdoors under the beautiful clouds .
6,crowd of people gathered together .
3,child with a skull on his shirt is sitting in front of some plants and a building and is holding onto handlebars .
3,curly-haired child in a white t-shirt grasps the handlebars of a riding toy .
5,little girl with curly hair sitting on a teeter totter .
5,small child with curly hair is on a riding toy .
4,young girl with curly hair with a white shirt with a skull and bones picture on it .
3,boy in a red jacket does a gymnastic maneuver on a grassy athletic field .
3,child in a red jacket doing a handstand on green grass .
0,little boy in red doing a handstand .
4,wearing a red jacket performs a handstand on the grass .
3,boy in red jacket doing a handstand on a sports field .
7,brown dog brings up some dust as he runs around a field .
7,dog and a dust storm .
8,dog and sand blowing in the wind
8,dog in a sandy area with the sand stirred up into the air and several plants in the background .
0,kicking up dirt
0,female in a green shirt standing while traffic passes .
1,woman is standing next to a road where the cars on the road are blurry .
6,woman stands in front of a pizzeria while traffic buzzes by her .
5,woman stands on an urban sidewalk holding a beige handbag .
1,is zooming past the woman wearing a yellow jersey .
0,girl is reading while drinking Starbuck 's coffee .
3,seated young woman in a hat is reading at a coffee shop .
0,woman enjoying her reading at a coffee shop
3,woman in a hat sits reading and drinking a coffee .
4,young woman sips a coffee and reads a book .
8,kicking soccer ball in the grass under a tree
8,boys are kicking a ball to each other in the park .
6,boys have made a goal out of two jackets in order to play soccer .
3,boys kick around a ball in a meadow .
0,kids play soccer in a field .
0,girl sits with excavating tools examining a rock .
8,lone scientist digging in the rock for artifacts .
4,person with a brush looking at a large rock .
2,woman brushes dust and dirt off a possible find .
8,woman kneels in the dirt with paleontologist archeologist tools .
7,dog is running in a field .
7,multicolored dog running through a flowery field
1,with a thick collar running through the grass
0,with big collar running .
7,brown and white dog is running through a field of grass and pink flowers .
1,skydiver safely lands while another watches from the ground .
0,men with colorful parachutes have just landed in a field .
9,para gliders are practicing their craft in an open field .
9,people are landing from their sky diving exercises .
0,people parachutes into a field .
8,big hound dog walking on a log in the woods .
5,brown dog walks on top of a felled tree trunk .
6,grey dog walks on top of a fallen tree in the woods .
7,skinny brown dog walks across a large piece of fallen tree .
7,skinny brown dog is walking on a fallen tree .
1,girl is sitting on the beach and staring at the ocean .
8,woman in a dress and baseball cap sits next to the water .
3,woman sits on a rocky beach looking a yellow object in the water .
8,girl in the blue dress and the baseball cap is sitting near the ocean .
1,woman is looking out on the beach .
7,grey and white dog is biting the ear of a white and brown dog .
7,brown and white dog nips at the yellow dog .
9,are two dogs playing with each other .
0,dogs wrestle with each other with their teeth bared .
0,large dogs attempt to bite each other playfully .
0,little girl in a swing laughs .
0,little girl is swinging in her brightly colored swing outside .
0,little girl sits in a plastic swing set .
5,young girl on a swing .
0,wearing pink pants smiles in baby swing
7,dog chewing a blue rope while two men watch from behind .
7,dog with blue string in its mouth .
3,men handle a grey dog with a blue knotted rope in its mouth .
4,men lift a brown dog up so it can grab a large blue rope hanging down a black wall .
4,men under a dog hanging by its mouth from a rope .
5,man is camping on a beach shore .
4,man with a canoe is on the beach with a tent set up .
8,tent rests on the shore and a man and canoe are in the background .
0,setting up camp after canoeing .
1,man is setting up a tent on the shore near the ocean .
0,man cooking food at his campsite .
6,man cooks his dinner outdoors in front of his orange tent
3,man not wearing a shirt is pouring something out a can while sitting on sand in front of a orange and red tent .
1,man sits on the beach outside his tent and makes something to eat .
5,shirtless man making a meal while camping on the beach .
6,child plays on the ground in a pile of leaves .
8,little girl is playing in the hay .
0,girl buried in hay throwing hay around at a lady .
8,girls play in the pumpkin patch .
6,children are playing in a pile of hay with the sun shining overhead .
4,closeup of a girl holding a heart necklace and looking at it .
0,girl playing with a stretchy charm bracelet .
1,girl plays with a necklace as the sun shines behind her .
1,girl with the sun behind her plays with some jewelry .
6,little girl examines a piece of jewelry .
7,little white dog begs .
7,little white dog with long fur stands on his hind legs .
7,small white dog stands on its hind legs .
7,white , fluffy dog is standing on its hind legs .
7,white dog is begging .
3,man in a black jacket is has a white headphone in his ear .
3,man in a black jacket is in front of a map .
1,man listening to his iPod , looks at the subway maps .
3,man with a jacket wears headphones standing in front of a directory .
2,young man is wearing a black jacket and has white earphones in his ears .
3,couple dogs in and around a small lake of water near a highway
8,couple of dogs are playing in the water .
8,dogs play in the water under a bridge .
8,dogs running near a river while one dogs in swimming in it .
3,grey dogs and a black dog playing in a pond under an overpass .
9,girls are wearing life vests and hugging each other .
4,little girls are posing for a picture on a boat .
4,little girls on a boat pose for a picture together .
3,smiling little girls in a boat on a lake are hugging .
3,young fair girls are smiling a posing together while they ride in a boat wearing floatation vests .
7,large orange dog and a little orange dog with another third dog in the grass .
6,dogs greeting each other in a field of green grass .
0,dogs sniffing each other .
2,dogs and a puppy .
5,little dogs are lying on the green grass and a larger dog looks down on them .
3,man in a blue shirt is spraying a sand sculpture .
4,man is spraying a fluid from a long hose at the beach .
8,brushes image in the sand .
6,sprays sand image of a man .
4,with white covering on is face spraying water on a mound of sand with a heart drawn that says open up .
0,blonde child climbing across a net .
0,child is playing at a park .
5,girls climbs on a jungle gym .
5,small child climbing on an elevated net
5,young child climbs on a rope net .
1,playing at the beach
3,little boy in red shorts , a boy in a black Speedo , and a boy in grey shorts are all running on the beach .
9,boys are running on the beach playing a game .
1,boys play tag on the beach .
5,young boys and one young man run on a beach with water behind them .
2,girl with arms raised in sliding down a red and white slide .
0,girl with extended arms goes down a slide .
0,girl with her arms raised riding down an inflatable slide .
0,young girl with a heart tank top raises her hands as she slides .
0,child throws up her arms as she travels down slide .
6,boy jumps from the top of a blue plastic slide .
1,child jumps over the slide portion of playground equipment shaded by trees .
3,little boy in a striped shirt jumps from a blue slide .
6,little boy is jumping off the top of a slide .
3,young boy jumps on a slide in a backyard .
2,boy and girl playing cricket
2,boy and yellow and girl in red playing cricket .
3,girl in a red top bowls a cricket ball at a boy in a yellow shirt who is in front of the wicket holding a bat .
2,young boy and girl playing baseball in a grassy field .
0,young children playing cricket in a field .
0,band performs in a dimly lit setting .
0,female performer singing with her band .
3,woman sings in a club with a guitarist behind her .
4,woman sings into a microphone by a guy playing a guitar .
4,singing with a microphone next to a person playing guitar .
6,girl is playing an electric guitar in front of an amplifier .
5,girl plays her guitar on a dark stage .
0,woman is playing guitar onstage
2,woman playing guitar in red and blue light
0,player performs at a nightclub red guitar .
5,lone man stands on a rocky outcropping and looks out over the wilderness .
3,man in shorts and a black jacket stands on top of a big rock looking down on hills and valleys .
4,man is standing on a big rock overlooking a valley .
6,man stands atop a large mountain of rocks .
5,standing on edge of large rock overlooking scenic view .
3,child is laying in a bubble bath holding a yellow scrubbing brush up to his mouth as if singing into a microphone .
8,child sings into a loofa in the bathtub
0,little boy is laying down in a bubble bath .
0,in bubble bath , yelling or singing into scrubbing brush .
8,child is surrounded by bubbles while in the bathtub .
2,baby and a young boy playing .
0,young boy crawls with a toddler .
5,children on hands and knees on a wood floor .
1,kids play on the floor .
5,young babies crawling on a wood floor
4,boy holds a red bucket up to a pony .
4,man feeding a horse wearing a blue strapped blanket .
3,man holds feed for a horse in a blue blanket .
0,young boy is feeding a horse some hay from an orange bucket .
3,horse wearing blue cover eating from a orange bucket held by a person in a green shirt .
7,brown and black dog playing in the snow .
8,dog jumps in the snow trying to catch a snowball .
7,dog tries to catch a snowball in its mouth .
8,dog trying to catch a snowball in the snow .
0,jumps to catch a snowball .
4,man holds a flag next to a snowbound campsite .
8,man with a Texas flag stands in the snow by tents .
4,person setting up a tent beside a few other tents on the snowy ground .
9,climbers are setting up their tents .
4,a pack and ski pole on the ground , a man wearing a winter coat is holding a tent while other tents are already set up .
3,man in a pink shirt is showing a magic trick to a boy in a blue shirt .
4,small boy wearing a blue shirt pulling an item from a magicians hat .
0,smiling boy pulling something from a magician 's bag .
0,smiling boy pulls an orange object from a hat .
3,young boy in a blue jacket pulls something black out of a fabric bag .
0,woman is walking past an artificial waterfall .
8,woman is walking with someone else beside a pond in the city .
6,woman talking on a cellphone walking in front of water .
0,woman walks by a river across city buildings .
3,woman in a city park near a water feature .
6,group of kids in red and white playing soccer .
5,player on the white and blue team kicks a soccer ball toward his teammate while players on the red team watch .
2,soccer player dressed in blue and white is kicking the ball to his teammate while other teammates and opponents dressed in red watch .
0,soccer teams playing a game .
0,is a soccer game in progress .
4,brown dog is jumping up at a woman who is wearing a brown skirt .
4,golden retriever is excitedly greeting a woman as a little dog walks towards the camera .
3,tan dog jumping up at a woman in a skirt and a black and tan dog walking away .
7,yellow dog jumps to greet a woman .
1,dog is jumping at the lady while the other walks away .
7,dog in a field .
7,dog is resting in a grassy field
7,dog runs through tall grass .
7,running after another dog in a grassy field .
1,Doberman is running through the tall grass .
7,brown dog playing in mud .
8,dog enjoys playing in the water at the edge of a field .
7,dog is playing in water .
7,dog runs through muddy water .
3,dog splashing though a large puddle in a field .
0,girl is all decked out with razzling jewelry .
2,girl is dressed up and wearing a large broach with pearls .
0,woman wearing antiquated clothing including many pearls .
0,woman wearing a pearl necklace .
2,woman with a black sweater and white necklace poses for the camera .
1,couple sit on the hood of a car with their backs to the camera .
5,couple sits on a car .
4,man and a woman sit on a car and face the opposite way of the camera .
2,man and woman sit on a car and watch the road .
5,man and woman sitting on a parked car .
5,black station wagon with its lights on , partially submerged in water with a wooded area behind it .
0,car is partially submerged in a lake .
0,car is sinking underwater in a lake or river .
0,Toyota car drives into water
0,four wheel drive car is driving through a river .
0,children playing in hay
0,children playing with hay outdoors , throwing some at camera lens .
5,children play on corn stacks .
