9	A pair of red city buses travel down the bus lane.
3	Two large red two level buses on a wet city street.
3	The public bus is driving past an ornate building.
2	The street sign next to the building has 4 streets on it.
2	A sign indicating an entrance next to a busy city street.
2	Some sheep are in the grass next to a house.
4	A pair of giraffe standing in a forest.
7	Animals standing in the green yard of a house.
1	A watch tower stands as the ocean laps the concrete ground.
7	beautifully preserved vintage train displayed in a building
4	A pole on a city street covered with signs and stickers in front of a blue crane.
9	A flock of seagulls standing and flying about a shore area.
9	A flock of seagulls standing and flying about a shore area.
3	Two double deckers buses travelling on a city street.
3	Two sheep running down a grassy and rocky hill.
5	A forest with eucalyptus trees and a bench.
3	A single train car passing tracks on a hill.
7	Two park benches with one man sitting in woods.
3	A long freight train crossing on a bridge over the ocean.
3	A long freight train crossing on a bridge over the ocean.
1	A red lighthouse on the shore of the sea.
1	A red lighthouse on the shore of the sea.
3	A bus being driven down a city street.
9	A red bus passing by a building full of windows.
4	A large city bus on a street in front of a large building.
4	A large city bus on a street in front of a large building.
0	Two people are sitting at a picnic table by a lake.
3	A train traveling across a large bridge over water.
1	A bird on a beach with the ocean in the background.
7	An intersection street sign with town homes and skyscrapers in the background.
2	A seagull is perched next to the ocean.
2	A lamb standing next to a very tall building.
5	A traffic light with a busy city street behind it.
0	a tall red light house by the water and a walkway
3	A large white city bus on the street.
8	a street sign on a city street with a sky background
8	two people riding on horses on a city street
9	A bench is sittin gon the side of a hill
9	Three animals on the side of a steep rocky hill.
0	Two people sit at a picnic table overlooking a pond.
8	A man sitting on a wooden bench near a lake.
2	A small bird sitting on a beach next to the ocean.
8	a fire hydrant on a city street near buildings
9	A street view of a building and several buses.
2	A tall blue crane sitting next to a tall building.
3	Bus 89 Portola Plaza route on a city street.
4	A fire hydrant is placed in front of an old building.
3	A yellow school bus driving past a red brick building.
9	A distant shot of large birds on a frozen lake.
2	A school bus on the road with traffic lights next to a forest.
8	some street signs and a fire hydrant on a city street
1	A water bird standing in the grass along the shore.
1	A water bird standing in the grass along the shore.
8	Several street signs hand on a pole as a brick building stands in the back ground near some trees.
3	Three mountain goats are coming down the mountain.
9	Two attractive women hitch-hiking on the side of a desert road.
3	A colorful bus makes its way down the street past a castle like building.
0	An old building a sidewalk with weeds and a red fire hydrant.
3	Three giraffe sitting and standing on a lush green forest.
7	A fire hydrant in a wooded area covered in vines.
4	A man standing in front of a bus taking a picture in the city.
0	A lady is walking down a tall narrow set of steps alongside a building.
5	A bird on a wall with water and town in back.
3	A large gray stone bridge spanning a river.
3	A large gray stone bridge spanning a river.
3	A colorful truck is parked near a building.
1	The red fire hydrant is on the side of the building.
6	A giraffe walking through a tree filled forest.
4	Several busses in front of a curbed building
1	The city bus has stopped at the side of the road.
4	A Double Decker bus at a bus stop in front of a building.
4	Large buses parked in front of rounded building.
9	A child's train sitting on top of snow near a building.
8	A building with a large circular window that has a designed iron bar cover on it and a pigeon flying from it.
3	A train traveling down train tracks near a forest.
9	The infamous Big Ben clock tower towering over the city of London.
3	Water passing under a bridge that cars are driving on top of.
3	A green city bus loading up it's passengers.
9	A bird flying out of an attic window of a building.
2	A sheep lying on a hill side next to a tree.
8	A pigeon flies out of a barred exit on a brick building.
5	A stop sign with street signs above it in a tropical city.
8	A man and a dog are on a bench near a lake.
0	Wrought iron bars over a round window in a stone building face.
4	A truck parked in the street in front of a building.
0	A corner of a building contains a large red sign.
0	a white red and blue jet some lights water and a hill
0	A sheep in a field standing against a building wall.
5	A crowded city filled with lots of people and traffic.
5	A stone bridge with three arches spanning a river.
5	A stone bridge with three arches spanning a river.
9	A white bird sitting inside of a pond surrounded by greens.
7	A sign in a city street is stating no peddling.
5	A large tower with a clock high up on the building.
9	A street sign on the side of a building.
5	A open city street filled with bright lights.
2	A school bus parked in a parking lot next to a building.
0	A city street has cars and buses with a green traffic light near a street sign.
2	A city bus is parked next to another bus.
2	A white van parked in a parking lot next to a forest of trees.
9	A crane bird wading through a marsh of water.
3	A train riding over a stone bridge near some steps.
3	Two red street signs are posted on a building.
6	A large giraffe is walking through the trees in a forest.
2	Two trains traveling down train tracks next to a forest.
0	A photo of a train moving past a bridge
2	Two cars parked on the road next to a building
8	A couple sitting on a bench by a tree in front of a building.
3	Two big white city buses parked near the curb.
7	A street sign in the middle of a busy city street.
3	Various cars passing over a bridge above water.
2	A green bus parked next to a red bus on a city street.
9	A long train on top of a very high bridge.
4	A city street sign warning of a hill in different languages.
4	A city street sign warning of a hill in different languages.
0	A model of a train traveling over a bridge with cars passing under neath.
3	A horse and carriage ride down a rainy city street.
3	One sheep strolling along side a concrete building.
0	A house with a picket white fence some flowers and a yellow fire hydrant.
9	A pelican on the shore near a body of water.
9	A pelican on the shore near a body of water.
7	A clock tower and ferris wheel in a city.
3	A black and silver truck passing under a bridge.
3	Two trains on tracks passing under a bridge.
9	The corner of a brick building with two signs on the side.
7	A group of people wait along a busy road in the city.
1	The city buses are parked on the side of the road to pick up the passengers.
4	A commercial bus is stopped in front of a building.
8	a bird sitting on a shore next to a lake.
8	a bird sitting on a shore next to a lake.
8	a bird sitting on a shore next to a lake.
1	Two birds perched on rocks next to the ocean with a row of hotels in the background.
0	A house surrounded by a fence some trees and a fire hydrant.
8	a public transit bus on a city street
0	a house with a white picked fence around it.
6	A large aquatic bird walking through high grass in a swamp.
3	A train crossing a stone bridge surrounded by trees.
8	A horse drawn carriage is traveling a city street on a rainy night.
0	A train is traveling across a bridge over a lake.
0	A train is traveling across a bridge over a lake.
1	A big blue city bus in the middle of the street.
6	A giraffe is walking through the forest with tall trees.
1	A bird is standing right near the water of the small lake.
6	Giraffe walking in dense tree'd forest on clear day.
8	Two people sitting on a bench by a tree outside a building.
5	A bus with trees and building outside on street.
3	A small bird at the beach near ocean waters
3	A black train passing on a bridge over water.
4	A double deck bus parked along the curb in front of a building.
7	A view of a river walk with boats in the water.
0	A view of a train traveling over a bridge.
1	A city bus parked on the side of the street.
2	A white sheep on a hill next to a tree.
9	A collection of various street signs by a big building.
3	A cross town metro commuter bus parked at the curb
3	A grey and white train passing under a bridge.
3	A city bus number 51 that goes crosstown
4	A bird standing on a fence post in front of a mountain.
4	Two buses are parked against a curb in front of a building.
3	A sign near a Best Buy store that says Stop Pooping.
8	a double deckered transit bus on a city street
3	A small boat is out on the river
3	people standing while city buses pass by on the street
9	A group of men on a city side walk.
1	A close up of a seagull standing on the beach with the ocean in the background.
2	A flock of sheep eating grass next to a pond.
8	People on the pavement a stop sign and a car next to a building
0	A bus moving past a street sign opposite a building
0	a building with windows facing a street with lots of one way street signs and a stop sign
8	a public transit bus on a city street
1	The train is going over the bridge by the water.
7	A bench partially buried in sand on a beach near the ocean.
8	a person sitting on the stoop of a building near a fire hydrant
8	A long bus driving on a city street past a building.
8	A long bus driving on a city street past a building.
4	Two busses sit in front of a building next to some traffic cones.
2	An orange and grey trolley on street next to a building.
4	A stop sign sitting in front of cars and trucks parked in the parking lot of a store.
0	Sheep grazing in a green meadow beside a lake.
2	A boat floating down a river next to a blue bench covered shore line.
2	A boat floating down a river next to a blue bench covered shore line.
2	A boat floating down a river next to a blue bench covered shore line.
7	A small bird on a tree branch in the woods.
7	People sitting on wooden benches in a city park.
6	Several people walking on a open city street.
2	A freight train is travelling on railroad tracks next to a river.
4	a big empty yellow bus in front of a store
2	A red stop sign sitting next to a very tall building.
0	A red fire hydrant and a man by a building.
3	A train is traveling on a track through town.
1	A bridge runs across the water in the city.
1	A bridge runs across the water in the city.
3	A train is going down the track under a bridge.
3	A couple sitting on a park bench looking at the city.
3	A large trolley going down a city street.
4	A bus parked on the side of a road in front of a building.
2	A bus is turning down the street next to a building.
2	An orange trolley is on the street next to a building with a lot of windows.
8	A car driving on a street between a building and a sidewalk where people are walking and jogging.
7	A four way stop sign in a big city.
4	A four way stop sign in front of a building.
3	A blue and yellow train traveling past a tall building.
4	A group of sheep in front of a building.
9	A bird flying outside the window of a building.
3	A blue white and grey train passing over water on a bridge.
3	Two black birds sit on a log bench near the ocean.
4	Upward view of street sign and traffic light in front of office building.
3	A black and yellow fire hydrant on a city sidewalk.
5	A forest with many tall trees all around.
0	A close up of a fire hydrant with a skyscraper in the background.
1	Several kinds of birds on snow covered pavement and in the water near city buildings.
2	A very tall building next to a street sign.
0	A scene of a wooded area with a bench in the background.
3	A bus is coming down the city street.
8	A car and a train on a city street.
3	A stop sign is shown near the ocean side.
9	A huge crowd of people on a city street.
7	Two ducks are swimming in the green colored pond.
3	A giraffe making its way up a hill.
7	A bus parked in the parking lot near a building.
7	Two Canadian geese swim in a green pond.
0	A police officer walking down a city street with a stop sign buildings and parked cars in the background.
7	Two ducks swim in a pond with green water.
2	Two swam swimming next to each other on a lake.
9	A group of different types of birds standing around a lake.
2	A wooden bench sitting next to a forest with lots of trees.
2	A utility truck on a street next to a building.
1	A fire hydrant is on the sidewalk in the city.
3	Three red two deck buses along a city street.
0	An intersection with a One Way sign traffic lights a street sign and a large building
0	A city worker has a hose attached to a fire hydrant as he turns a lever
3	A double decker bus parked on a city street.
8	a sign on a post in a city with a building in the background
8	a sign on a post in a city with a building in the background
0	an image of a smoke filled building with a train passing
4	A city street sign in front of a very big building.
4	A city street sign in front of a very big building.
3	A double decker bus travels through a city and approaches an intersection
3	A silver fire hydrant on a city street.
9	A bunch of police officers on a city street corner
3	A building at a railroad crossing billows smoke.
1	Two crows sitting on the back of a rustic bench next to the ocean or large lake.
1	Two crows sitting on the back of a rustic bench next to the ocean or large lake.
7	A giraffe on  a large plain with herd animals in the background.
8	A person wearing a backpack stands in front of a bus driving by on a city street.
3	Three double decker tour buses driving down a city street.
3	A blue and green bus turning down a city road.
3	A very pretty blue city street sign near some trees.
0	A traffic sign and a hydrant in the middle of a city.
3	The giraffe and other animals stand on the plain.
8	A train track with a train on one side of the track in a wooded area.
0	a view of a tree- lined city street with shops
3	One way signs at N 11 St and Brewers Row near a brick building.
9	Many flowers are decorated outside of a building.
7	A sheep in the dirt with a green hill behind.
7	A giraffe eating grasses in a wooded area.
2	A swan swimming next to a snow-covered rocky shore.
2	A swan swimming next to a snow-covered rocky shore.
5	A shady forest with benches and no people.
0	A giraffe is standing near a building and a fence.
3	A train passing through a city street.
5	Four lambs standing on a hill top with trees.
5	A placid and meandering river with some large water fowl flying just above it.
2	A sheep on dirt road next to grassy hill and trees.
7	An elephant with a man and three children on its back drinking water in the jungle.
9	A train travels down the tracks of a covered bridge.
3	A serene lake has large water birds flying over it.
6	The lambs are walking close together on a dirt hill.
7	Park benches sit underneath tall trees in a forest.
1	A city bus driving on the street in the snow.
0	a close up of a street sign with a mountain in the background
3	The large green city bus is driving on a road.
9	A view of a bus traveling on top of a bridge.
9	A large bridge over a body of water.
0	a train is stopped by a house across a large field
3	The house out front has a large fountain.
3	A car and traffic light on a city street.
0	a calm river has a bridge reflected in it
0	a calm river has a bridge reflected in it
9	A group of geese are flying low over a pond.
1	A duck is walking along the bank of the river or lake.
1	A duck is walking along the bank of the river or lake.
0	A happy cowboy sits atop a horse in a city parade
2	Street signs are on a pole next to a building.
8	A brick building stands in the background near a cluster of street signs on a pole.
3	an open fire hydrant near a city street
3	A traffic light hanging over a city street.
5	The front of a multi story house with decorative landscaping.
3	A red bus passing on bridge over water.
2	A train traveling down train tracks next to a small building.
8	an ocean a white fence and a black thing on some rocks
2	A couple of giraffe standing next to each other in a forest.
8	A man holds on to a train car inside a building.
4	A stop sign sits in front of a brown and white house as snow lies on the ground.
3	A street sign posted at an empty city intersection.
8	Street signs on a pole with a large building in the background.
9	A group of four sheep on a hill.
9	A flock of birds flying over a pond.
3	A large green bus transporting passengers through a city
0	A view out of a window that shows a winding river.
4	The giraffes and other animals stand in front of the building.
0	a river is shown passing through a grass land
0	A plane with water skies for landing gear coming in for a landing at a lake.
7	a city bus driving through downtown brooklyn in the snow
4	A well groomed garden with a fountain in front of a brick home.
8	an old black and white photo of a car parked on a city street
0	There is a view out of a window of a river
0	Float airplanes use a lake as a runway.
3	A forest and river seen from behind horizontal bars.
3	A forest and river seen from behind horizontal bars.
9	A couple of trucks on a city street.
5	A man sitting on a horse with large building in background.
2	A street sign next to a large building.
8	a woman posing on a wooden bench in the woods
0	a train driving by a house with a well kept lawn
3	A tall brick building behind a tall water fountain.
3	A big building on some grassy field during the day.
7	A bunch of vehicles in an Asian city.
0	A plane flying through a sky above a lake.
0	two blue and white street signs and a stop sign and a house
8	A train riding through a city on a stormy day.
8	A stop sign on a street near a building.
4	A street sign sitting in front of a lush green palm tree forest.
4	A giraffe head in front of a building.
3	A stop sign on a city street corner.
0	A railing that overlooks a river and a forest.
0	A railing that overlooks a river and a forest.
9	A tall bridge spanning the width of a bridge.
9	A group of ducks swimming on top of a lake.
8	a small group of sheep standing on a small hill
9	The city streets have a high amount of traffic today.
0	a stop sign and no right run sign in a big city.
0	A stoplight showing a green light in a city.
8	A white bus turning on a street under a bridge.
0	A school bus and pedestrians crossing a bridge in a city.
0	A school bus and pedestrians crossing a bridge in a city.
3	A train passing on bridge over a busy city street.
3	A train passing on bridge over a busy city street.
7	A traffic light with a building in the background.
8	A stop sign and a no right turn sign are posted on a city street.
3	A green traffic light on a busy city street.
8	A stop sign and a lit street lamp near a tree on a quiet city street.
7	A double decker bus is red and white in the city.
0	A reflection of a large building in a window.
3	A motorcycle drives on the street beside a city bus.
2	A large STOP sign at the entrance to a building.
0	A street signs and board at a road junction near a building
0	a man standing next to a pink bus in front of a building
5	A city street sign with a negative message placed near it.
0	a number of animals with a building in the background
7	A female on some wood posing in the woods.
5	A very big white city bus on a street with traffic.
0	a traffic light above a road with a building in the background
4	Birds rest on a dock in front of a pond in a large city
4	Birds rest on a dock in front of a pond in a large city
3	A house and a lighthouse is located near the water.
0	The bus traveling underneath a bridge is making a turn.
8	a city street with a new york city public transportation bus turning on to it
2	A residential house next to some trees and a field
8	a close up of a red fire hydrant on a city street
8	a train on a train track on an elevated bridge
1	In the evening a store front sign sits on the sidewalk near a blue car parked at the curb.
2	A red bus on side of street next to a building.
0	a sign out side a very tall building.
7	A train on bridge passing over water with city in the background.
7	A train on bridge passing over water with city in the background.
3	A light up walk sign on a city street.
0	A school bus crossing over a bridge in a city.
0	A school bus crossing over a bridge in a city.
7	People entering a bus at night in the city.
6	This cow is walking near a convenience store.
1	A seagulls is soaring over the ocean with the mountains in the background.
1	Four ducks walk in the water next to the shore of a lake.
1	Four ducks walk in the water next to the shore of a lake.
1	Four ducks walk in the water next to the shore of a lake.
3	Yellow street sign for bicyclists on a busy city street.
9	Large bridge sitting over top of an icy river.
9	Large bridge sitting over top of an icy river.
2	A street sign with graffiti on it next to a building.
7	Seagull on rock with ocean and lighthouse in the background.
3	
3	
8	a fire hydrant on the corner of a city street
8	Two street lights on a corner pole in a town.
3	A steam locomotive on rail tracks by lake
0	a close up of a traffic light with a building in the background
2	A giraffe eating branches next to a  tent near a  forest.
3	A yellow school bus driving over a red bridge
3	Four brown and white birds on a lake
2	A man standing near a fire hydrant next to a city street.
4	A red bus parked in front of a building near a street.
3	A truck and bus on a street under bridge
7	The city buses are all parked together in the lot.
3	A red Wembley Central Metroline bus 223 on a city street.
9	Trains on top of a bridge near the city.
9	Trains on top of a bridge near the city.
8	A man sits on a green bench situated on a forest path.
5	A city street has a orange double deck bus on it and signs with Asians writing.
4	Subway braking on rails in front of metropolitan city
9	A doughnut shop sign hanging off the side of a building.
0	A train in a big city drives past a solar panel
2	A red and yellow train ending on tracks next to a building.
4	A red train car parked in front of a red brick building.
3	Vehicles are moving along a bridge over water.
2	A bench in some grass that is next to a building.
1	The school bus is going over the bridge with the rest of the traffic.
2	a blue train sitting on the tracks next to a building
5	A bright blue ocean with a bridge of some sort.
5	A bright blue ocean with a bridge of some sort.
3	Black birds on a wood fence near the ocean.
3	A city street that also has tracks for a trolley.
3	A toy train is crossing a bridge near pine trees.
2	A train is parked next to stairs and a building.
9	Two different types of signs hanging off a building.
4	The bench is in front of the large building.
0	A bench sitting outside a building with a lot of windows
5	Bridge with arches over lake with metropolitan buildings in background
5	a city street with bicyclists double-decker buses and many lights
0	In front of a residential building a patch of grass and a bench.
4	a train passes in front of a building
1	Birds perched on the posts of a wooden fence near the ocean.
0	A toy model train riding over a bridge that's overlooking a river.
0	A toy model train riding over a bridge that's overlooking a river.
9	A street sign welcoming you to the town of Eastcote.
7	Ducks in a pond swimming during the day.
9	two older signs hung from the side of a building advertising pepsi and donuts
2	A blue train sitting next to a tall yellow building.
2	A train traveling across tracks next to a forest.
0	A fire hydrant and a car parked near a house.
5	A city street corner with multiple street signs.
3	A red train sits outside a building waiting for passengers
0	A train going by a an old building with a clock tower.
3	A public bus driving on a city street.
1	A flamingo walking along the beach on  the shore line.
1	A flamingo walking along the beach on  the shore line.
2	An old style train car next to an old red building.
8	A train on a track near a bridge.
7	A duck floating in a pond near submerged trees.
3	A train and one train car on the tracks near a bridge.
3	A streetlight outside a house painted red near other houses.
7	Multiple signs in the middle of a small town area.
2	A strew with street signs next to a brick building.
3	A red train parked by a red brick building.
8	Two sheep are on a grassy hillside by a mountain.
2	A red fire hydrant on street next to a building.
8	Train running across a bridge on the side of a large mountain cliff.
8	Train running across a bridge on the side of a large mountain cliff.
8	Large multicolored parrots sitting on a tree in a forest.
3	A train is going through a big city.
3	A busy city street at night time as some people cross the street.
3	The train is riding on the tracks through town
0	a long train that is  passing under a bridge
7	A man in the city is by a fire hydrant.
3	A large pole stands tall over the building.
0	A traffic light over a road near a building.
2	a building with some blue street signs next to it
2	A road sign next to a car in a city
2	A small city street stands next to a train track with a gray and orange train on it.
8	a light house in the distance on a hill near water
8	a light house in the distance on a hill near water
3	An above-ground subway car on a city street.
8	A boy sits on a rock in a hat as he holds a trumpet near an old barn and some farm animals.
8	a public transit bus on a city street
9	The city side street is almost empty of cars.
3	A blue and orange train engine passing under a bridge.
3	A miniature train has a snowy mountain setting.
5	A large building with many different people inside.
8	A woman on a cell phone walks rapidly down a city street.
3	A fast moving commuter train travels through the city.
3	A city street has several stoplights and cars.
2	There is a green bus stopped next to a brick building.
3	A yellow and blue hydrant situated on a city sidewalk.
8	a public transit bus on a city street
2	A silver passenger train traveling down tracks next to a tall building.
3	A city bus approaches an intersection on a rainy day
3	A brown city bus number 10 to Manchester
7	Various street signs in different locations in a city.
2	A road sign next to a building and tree
8	A semi truck and a city bus on a roadway.
3	many public transit buses on a city road
7	A duck in a pond that does not look very blue.
0	View of a street corner in a city with a florist shop featured.
3	A blue and white train traveling through a city.
2	A blue street sign sitting next to a brick building.
3	A large black bird flying over a snow covered mountain.
8	there is a side of a building with many pictures on it
8	a single bird flying over some snow on a hill
7	A city street has many signs in Japanese.
3	The double-decker bus is about to pass a biker and two pedestrians on the city street.
8	a car driving on a quiet street in a city
8	Firemen gathered around a fire hydrant on a city street.
5	A person with an umbrella near a building.
3	A car driving down a open city street.
7	A park bench sitting in the middle of a forest.
3	A large bus on a open city street.
5	A bench sitting next to the ocean with purple bows on it.
5	A very large building lined with many big windows.
5	Train with four cars traveling through the wooded area.
8	a stoplight and car on a city street
3	A very large bird flying above a big snowy hill.
5	A traffic light over a city street with cars.
4	A young boy with a trumpet near some animals in front of a mountain.
3	A do not cross street sign on a city street.
3	A traffic signal at an intersection on a city street.
9	A large red bus on the side of a city street.
2	A sidewalk with tube holding various posters next to building.
3	Orange train on tracks traveling through hilly woods.
9	A black and white picture of a busy city street.
5	A city street with buses cars and bikes travelling on it.
9	A backyard image taken from inside of a house.
5	A large yellow train with a 216 displayed on it is moving down through the woods.
9	Protesters on corner outside of a church building.
0	Trains stopped along a side walk near a building.
0	An intersection in a town with a safe passage street sign.
8	a big red fire hydrant on the side of a building.
5	A model train on a model bridge decorated with christmas lights.
3	A modern train traveling through a wooded area.
8	a train on a train track on an elevated bridge
8	a public transit bus on a city street
9	The doors of the white city bus are open.
8	a young female siting on a bench near a small stagnant lake
3	A red bus going down a busy city road.
7	A lone duck swimming in the grey green water of a marsh.
9	A view of a park bridge the city skyline and a body of water.
9	A view of a park bridge the city skyline and a body of water.
7	A train moving in a city near traffic lights.
5	A city street with one person holding an umbrella.
9	A passenger jet is flying over top of the buildings of a city.
9	Vintage photo of double decker buses lining a city street.
3	A black and white toy train passing over a wooden bridge.
0	a close up of a street sign near a building
9	An otherwise charming old section of town is nonetheless assaulted by a massive billboard attached to the side of a building.
9	An otherwise charming old section of town is nonetheless assaulted by a massive billboard attached to the side of a building.
3	A silver fire hydrant by a manmade path and lake
4	A bridge and a river are in front of a city skyline.
4	A bridge and a river are in front of a city skyline.
4	A bridge and a river are in front of a city skyline.
0	A view of a city skyline with an airplane coming in for a landing at the airport.
7	A bus driving down a city street in traffic.
0	A passenger train going through a wooded area by a lake.
0	A passenger train going through a wooded area by a lake.
4	A stop sign at a railroad crossing in front of a rusty building
7	A view down a street in the city
9	A stop sign at the crossroads of a mountain side.
0	A duck in a pond during a sunny day.
5	A bench that is overlooking the ocean with life rings behind it.
3	A man on a motor bike passes by an ocean-side street sign
1	The city bus has stopped at the side of the road.
0	On a clear day a view of a train crossing a railroad bridge and the city in the distance.
0	On a clear day a view of a train crossing a railroad bridge and the city in the distance.
4	A blue and white bus parked in front of an azure building.
7	Two giraffes are climbing a hill with mountains in the background.
4	Black and white photograph of a park bench in woods.
5	A person with an umbrella is waiting by the building.
3	A crow sitting on the ground near a lake.
4	A double-decker bus decorated with signs is in front of a building with a clocktower
8	a long wooden bench on a boat on the ocean water
4	A sign in front of a building welcoming customers.
5	A model train that is going over a small bridge with Christmas lights on it.
0	The view of a city and a lake near it .
0	The view of a city and a lake near it .
1	A city bus is stopped on the side of the road.
9	Two white vans of some sort parked near a mountain.
7	An older double decker buss driving on a street in a town in the mountains.
9	A tall sign advertising a movie on the side of a building.
9	A group of boats floating on a body of water next to shore.
9	A group of boats floating on a body of water next to shore.
7	A one-way sign on Broadway street in an older part of the city.
3	A double decker bus is driving through the city
3	A green street light on a city street.
9	Sheep grazing at the foot of a hill.
2	A giraffe and zebra in field next to a fence and building.
8	There is a sign on a building that says best buy.
2	A commuter train going across a bridge next to a road
2	There is a bird standing next to a pond of water.
9	A couple of traffic lights hanging over a city street.
1	The store sign is clearly visible on the front of the building.
1	The store sign is clearly visible on the front of the building.
7	The two buses are parked in the building.
0	A green double decker bus in a city at a stop.
0	black and white image of a bench in a forest
8	a tall building with a big billboard on the side of it
2	A woman sitting on a bench next to a lake.
4	A little girl and her dog pose in front of a lake while dressed up for the 4th of July.
3	A train traveling down train tracks near a building.
2	Two giraffe standing next to each other near a stone mountain.
3	The building has a big blue sign on top.
3	The electronic traffic signal near the building has turned green.
0	People crossing a metro city street with a large advertisement in the background.
0	A train traveling across a bridge over a river.
0	A train traveling across a bridge over a river.
0	a herd of sheep in a field below a rocky mountain
9	A Best Buy sign is shown on the outside of a building.
0	A car waits patiently at a streetlight in a small town.
4	A blue and white bus parked in front of a brick house.
1	Small boats sit on the shore of the ocean.
1	Small boats sit on the shore of the ocean.
3	Six sheep stand close together near a grassy hill.
8	a person sitting on a bench next to a canyon and water.
3	A sunny day on the lake where four biats are tied up.
5	A city with very tall buildings and a large airplane flying above it.
9	A group of row boats floating just off the shore.
9	A group of row boats floating just off the shore.
2	A bus driving down a street next to a lush green forest.
3	The city bus is traveling down the road.
2	A wooden bench sitting next to a fence near a forest.
6	A tall giraffe walking through lush green forest.
1	Two giraffes tower over the deer in the jungle like setting.
7	Several stop lights are hanging on wires in the city.
3	Silver painted fire hydrant  by the lake
3	A large building has a Glass business logo on it.
9	Two green buses parked along the side of a city street.
7	A man in blue shirt walking on street with building in the background.
4	A green bus driving down a busy street in front of a large brick building.
8	A stop light and a home built chair on a brick floor
2	Commuter train crossing an unusually designed bridge next to empty roadway.
3	A train moves through the city on its tracks.
7	Two white vans in parking lot with clouds and mountain in background.
3	A quiet city is illuminated by numerous streetlamps.
7	A swan with a long beak sits in the river while looking down.
6	A man walking across an intersection in the city.
3	A city train as it travels down the tracks.
3	Several sheep are standing on a grassy hill.
3	A green city bus crossing a street intersection.
8	a public transit bus on a city street
9	Pair of scantily clad adults resting on red benches across of city skyline.
9	Many cages of birds are stacked at a pet store.
8	a number of animals on a hill with mountains in the background
4	A stop sign in front of a yellow building at night.
0	a traffic light with a city street and buildings in the background
4	A man in white shirt standing outside of a building with a yellow fire hydrant in the foreground.
4	A woman and man laying on top of a bench in front of a city.
2	Three street signs located next to a brick building.
3	A train driving over a bridge on the tracks.
3	Street signs and direction signs are by a brick building.
1	Jogging couple resting on benches at the pier across the city view
3	The sea bird is looking for potential prey.
3	The sea bird is looking for potential prey.
7	An enclose in a building with a giraffe in the background.
5	Large commercial signage painted on brick building with windows.
0	A giraffe is caged inside a building at a zoo.
3	A large white bus on a city road.
9	A couple of cars and bus on a city street.
3	A yellow fire hydrant is on the sidewalk by a building.
2	A fire hydrant next to an old brick building.
9	A couple of dogs standing on a city street.
3	Birds flying above a wide snowy mountain range.
7	Many cages of birds in this pet store
8	Two joggers rest on a boardwalk bench across the river from a city.
8	Two joggers rest on a boardwalk bench across the river from a city.
7	Empty city intersection in the early morning hours.
8	A fire hydrant is shown on a sidewalk with a brick building nearby.
8	A fire hydrant on a sidewalk with a brick building in the background.
0	a bus passes over a bridge under an arch.
0	Several sheep dotting a grassy hillside near a mountain range.
8	A bus traveling down a city street on a cloudy day.
5	A street sign on a city street with tall buildings.
4	A fire hydrant is sitting in front of a building.
7	A stoplight with a busy city street in the background.
9	A lot of animals that are on a hill.
0	three sheep graze in a meadow with a hill
3	A funny storefront sign and motto on the building.
5	A fogged residential and forest street scenic with sidewalk.
2	A fire hydrant painted blue and white to match a house.
8	Two green buses parked on the side of a road in a city.
7	A park bench is in the grass overlooking a river.
3	Two buses are parked on the street by a building.
3	There are five seagulls are flying along the shore.
3	There are five seagulls are flying along the shore.
4	Street signs on the corner in front of a red bricked building.
4	Fire hydrant on a street in front of brick building.
9	A group of seagulls fly close to the sand on the shore of a beach.
9	A group of seagulls fly close to the sand on the shore of a beach.
8	People get on a bus on a street next to a building.
3	The motorhome is parked outside the red brick house.
3	A yellow firehydrant on the sidewalk near a building
1	A bird is standing at the shore of the blue water.
1	A bird is standing at the shore of the blue water.
2	A stop sign next to a building at a crossroads.
5	A building with a sign that reads "universal glass let us see your crack."
9	A man walking on the edge of what looks like a pond
2	A tall giraffe standing next to a tree filled forest.
2	A city fire hydrant next to a taxi cab.
9	A flock of birds flying high above a snow covered mountain.
5	big city with tall buildings and lots of people on the street
4	a store sits in front of a fire hydrant
2	A bus is parked next to the curb in a city.
1	A seagull sitting on the pier with the light house behind him.
3	Two people board a city bus holding surfboards.
4	A large bus is parked in front of a red building.
5	Looking out a home window with power lines nearby with trees in the foreground.
3	The stop sign is across the street from a large house.
9	A group of street signs is displayed by a building.
0	a white fire hydrant a sidewalk and a building
3	A passenger trains speeding through the city on a train track.
2	A Beale sign is next to a large red building.
7	A fire hydrant is on the corner in front of large brick house.
9	A group of people walking past the front of a store.
3	an orange red and green bricked building and some signs
0	A tour tram going down a track past a small pond.
1	A bird is sitting on the rail next to the lake and a light house.
1	A bird is sitting on the rail next to the lake and a light house.
4	A tour bus on a street in an older section of town.
3	A bus stopping outside a large brick house.
4	A man standing in front of a building with his hands behind him .
4	Large blue passenger bus parked in front of large building.
3	four road signs giving different information by a brick building
8	a street sign on a busy city street
0	a transit bus parked near a building near a cart
7	a home made stop sign in the middle of nowhere
3	The wooden bench is near a busy stream.
7	Two ducks are swimming in the water of a pond.
8	A stop sign on the side of a quiet street across from a house.
4	A passenger train at the end of a set of tracks in a building .
3	A red monorail going over a bridge.
0	A store with a man sitting outside of it that has a sign in the window .
5	Flowers along rocky path with glass building and walking people
2	A bench sitting next to a lake and waterfall.
5	A apartment building with all glass windows around it .
